id,passResult
2320_2018091603,I
2346_2018091603,C
2370_2018091603,I
2407_2018091603,S
2527_2018091603,C
2551_2018091603,C
2579_2018091603,C
2607_2018091603,C
2635_2018091603,S
2698_2018091603,C
2726_2018091603,C
2805_2018091603,C
2855_2018091603,C
2879_2018091603,I
2905_2018091603,I
2968_2018091603,C
3017_2018091603,S
3093_2018091603,C
3117_2018091603,C
3175_2018091603,C
3300_2018091603,I
3353_2018091603,I
3396_2018091603,S
3464_2018091603,IN
3490_2018091603,C
3585_2018091603,C
3661_2018091603,I
3683_2018091603,C
3707_2018091603,C
3756_2018091603,S
3775_2018091603,C
3816_2018091603,C
3880_2018091603,C
3904_2018091603,C
3979_2018091603,I
4001_2018091603,I
4057_2018091603,C
4102_2018091603,C
114_2018091604,C
177_2018091604,C
252_2018091604,C
276_2018091604,I
322_2018091604,S
374_2018091604,C
404_2018091604,S
486_2018091604,I
508_2018091604,C
532_2018091604,C
608_2018091604,IN
755_2018091604,C
796_2018091604,S
887_2018091604,I
928_2018091604,C
952_2018091604,I
995_2018091604,I
1057_2018091604,C
1081_2018091604,C
1108_2018091604,C
1132_2018091604,I
1154_2018091604,C
1178_2018091604,S
1225_2018091604,C
1275_2018091604,C
1316_2018091604,C
1433_2018091604,C
1484_2018091604,I
1506_2018091604,C
1530_2018091604,S
1574_2018091604,C
1651_2018091604,C
1675_2018091604,C
1699_2018091604,C
1734_2018091604,I
1756_2018091604,S
1824_2018091604,C
1875_2018091604,C
1916_2018091604,I
1938_2018091604,C
1979_2018091604,I
2001_2018091604,C
2116_2018091604,C
2145_2018091604,C
2199_2018091604,I
2221_2018091604,C
2307_2018091604,S
2336_2018091604,IN
2411_2018091604,C
2435_2018091604,C
2506_2018091604,I
2568_2018091604,C
2613_2018091604,I
2635_2018091604,C
2684_2018091604,C
2776_2018091604,S
2806_2018091604,C
2858_2018091604,C
2919_2018091604,I
2952_2018091604,I
3040_2018091604,C
3064_2018091604,C
3155_2018091604,S
3174_2018091604,I
3251_2018091604,I
3273_2018091604,I
3352_2018091604,C
3392_2018091604,C
3437_2018091604,C
3461_2018091604,C
3485_2018091604,I
3514_2018091604,I
3543_2018091604,I
3749_2018091604,C
58_2018091605,I
80_2018091605,C
119_2018091605,I
207_2018091605,C
237_2018091605,C
309_2018091605,C
338_2018091605,I
447_2018091605,C
471_2018091605,C
516_2018091605,C
621_2018091605,C
645_2018091605,I
676_2018091605,C
746_2018091605,C
770_2018091605,C
799_2018091605,C
823_2018091605,I
849_2018091605,I
895_2018091605,C
984_2018091605,I
1006_2018091605,C
1097_2018091605,C
1144_2018091605,S
1180_2018091605,C
1209_2018091605,C
1273_2018091605,C
1297_2018091605,C
1348_2018091605,C
1372_2018091605,S
1470_2018091605,C
1499_2018091605,C
1549_2018091605,C
1573_2018091605,C
1597_2018091605,I
1619_2018091605,C
1647_2018091605,C
1671_2018091605,I
1697_2018091605,C
1721_2018091605,I
1754_2018091605,C
1827_2018091605,C
1921_2018091605,I
2001_2018091605,C
2025_2018091605,I
2064_2018091605,C
2127_2018091605,I
2167_2018091605,C
2191_2018091605,C
2232_2018091605,I
2254_2018091605,I
2280_2018091605,C
2430_2018091605,C
2465_2018091605,I
2491_2018091605,C
2553_2018091605,C
2625_2018091605,C
2670_2018091605,C
2715_2018091605,I
2737_2018091605,C
2765_2018091605,I
2787_2018091605,C
2817_2018091605,I
2850_2018091605,IN
2996_2018091605,C
3057_2018091605,C
3081_2018091605,C
3105_2018091605,C
3129_2018091605,C
3153_2018091605,C
3247_2018091605,C
3292_2018091605,I
3340_2018091605,C
3502_2018091605,C
3549_2018091605,C
3616_2018091605,C
3640_2018091605,C
3664_2018091605,I
3690_2018091605,I
3730_2018091605,I
3834_2018091605,I
3860_2018091605,C
3889_2018091605,I
3926_2018091605,S
3949_2018091605,C
3984_2018091605,C
4025_2018091605,I
4068_2018091605,C
4155_2018091605,C
4200_2018091605,C
4235_2018091605,C
4264_2018091605,I
4286_2018091605,C
4310_2018091605,I
4332_2018091605,C
4360_2018091605,I
4382_2018091605,C
4406_2018091605,C
51_2018091606,C
102_2018091606,C
147_2018091606,C
251_2018091606,C
275_2018091606,I
297_2018091606,S
316_2018091606,C
376_2018091606,C
400_2018091606,C
491_2018091606,I
569_2018091606,C
639_2018091606,C
695_2018091606,I
717_2018091606,C
846_2018091606,S
901_2018091606,IN
936_2018091606,S
972_2018091606,C
1006_2018091606,I
1066_2018091606,C
1090_2018091606,C
1114_2018091606,C
1138_2018091606,I
1188_2018091606,I
1229_2018091606,C
1253_2018091606,I
1297_2018091606,C
1344_2018091606,I
1368_2018091606,C
1392_2018091606,C
1420_2018091606,C
1465_2018091606,I
1508_2018091606,C
1553_2018091606,I
1640_2018091606,C
1712_2018091606,C
1782_2018091606,C
1806_2018091606,C
1847_2018091606,C
1871_2018091606,C
1933_2018091606,C
1995_2018091606,C
2036_2018091606,C
2077_2018091606,C
2118_2018091606,C
2142_2018091606,C
2183_2018091606,I
2320_2018091606,I
2349_2018091606,C
2373_2018091606,C
2418_2018091606,C
2484_2018091606,C
2529_2018091606,C
2580_2018091606,S
2601_2018091606,C
2625_2018091606,C
2695_2018091606,C
2761_2018091606,I
2783_2018091606,C
2826_2018091606,C
2850_2018091606,I
2872_2018091606,C
2917_2018091606,I
3000_2018091606,C
3083_2018091606,C
3151_2018091606,C
3196_2018091606,C
3220_2018091606,C
3260_2018091606,C
3286_2018091606,C
3310_2018091606,C
3381_2018091606,I
3403_2018091606,I
3425_2018091606,I
3447_2018091606,S
3475_2018091606,C
3499_2018091606,C
3548_2018091606,I
3583_2018091606,C
3607_2018091606,C
3631_2018091606,C
3655_2018091606,C
3753_2018091606,C
3849_2018091606,C
3972_2018091606,C
4150_2018091606,C
4174_2018091606,I
4196_2018091606,C
78_2018091607,C
125_2018091607,I
173_2018091607,S
307_2018091607,I
329_2018091607,C
430_2018091607,S
470_2018091607,I
552_2018091607,C
663_2018091607,C
799_2018091607,C
823_2018091607,C
895_2018091607,C
997_2018091607,C
1021_2018091607,C
1066_2018091607,IN
1115_2018091607,C
1160_2018091607,I
1203_2018091607,C
1288_2018091607,C
1312_2018091607,I
1410_2018091607,C
1512_2018091607,I
1534_2018091607,I
1629_2018091607,C
1699_2018091607,C
1723_2018091607,C
1764_2018091607,C
1826_2018091607,I
1848_2018091607,C
2070_2018091607,I
2142_2018091607,C
2187_2018091607,C
2211_2018091607,I
2254_2018091607,C
2299_2018091607,S
2335_2018091607,I
2412_2018091607,C
2436_2018091607,I
2483_2018091607,C
2617_2018091607,I
2639_2018091607,S
2702_2018091607,C
2751_2018091607,S
2770_2018091607,C
2819_2018091607,C
2923_2018091607,C
2974_2018091607,C
3051_2018091607,C
3075_2018091607,I
3135_2018091607,C
3235_2018091607,C
3259_2018091607,C
3283_2018091607,C
3307_2018091607,I
3400_2018091607,C
3548_2018091607,C
3775_2018091607,I
3797_2018091607,C
3821_2018091607,C
3845_2018091607,I
3884_2018091607,C
79_2018091608,C
166_2018091608,C
195_2018091608,I
238_2018091608,C
304_2018091608,C
385_2018091608,C
430_2018091608,C
519_2018091608,I
566_2018091608,C
662_2018091608,I
799_2018091608,I
822_2018091608,C
846_2018091608,C
893_2018091608,C
970_2018091608,IN
996_2018091608,C
1072_2018091608,S
1121_2018091608,I
1181_2018091608,C
1209_2018091608,C
1254_2018091608,I
1287_2018091608,C
1471_2018091608,C
1512_2018091608,I
1569_2018091608,I
1612_2018091608,C
1748_2018091608,C
1832_2018091608,I
1877_2018091608,C
1991_2018091608,I
2013_2018091608,S
2032_2018091608,C
2096_2018091608,C
2120_2018091608,I
2142_2018091608,C
2183_2018091608,C
2207_2018091608,I
2378_2018091608,C
2402_2018091608,C
2447_2018091608,C
2492_2018091608,I
2514_2018091608,I
2564_2018091608,C
2609_2018091608,IN
2656_2018091608,C
2680_2018091608,C
2709_2018091608,C
2754_2018091608,I
2819_2018091608,I
2862_2018091608,I
2928_2018091608,C
2994_2018091608,C
3039_2018091608,C
3101_2018091608,S
3120_2018091608,C
3220_2018091608,C
3244_2018091608,I
3266_2018091608,C
3315_2018091608,C
3350_2018091608,C
3395_2018091608,C
3424_2018091608,C
3474_2018091608,C
3525_2018091608,C
3549_2018091608,C
3573_2018091608,I
3595_2018091608,C
3619_2018091608,C
3643_2018091608,C
3667_2018091608,C
3695_2018091608,C
3859_2018091608,C
3942_2018091608,C
3966_2018091608,I
3988_2018091608,S
4007_2018091608,C
4069_2018091608,C
4093_2018091608,C
4121_2018091608,C
4145_2018091608,I
4199_2018091608,C
4223_2018091608,I
99_2018091609,C
123_2018091609,C
168_2018091609,I
234_2018091609,C
258_2018091609,I
339_2018091609,C
409_2018091609,C
438_2018091609,I
534_2018091609,C
558_2018091609,C
582_2018091609,S
601_2018091609,C
737_2018091609,I
759_2018091609,C
824_2018091609,C
848_2018091609,C
889_2018091609,C
984_2018091609,I
1027_2018091609,S
1164_2018091609,I
1186_2018091609,C
1210_2018091609,C
1255_2018091609,C
1300_2018091609,I
1379_2018091609,C
1405_2018091609,I
1427_2018091609,C
1530_2018091609,I
1577_2018091609,C
1601_2018091609,C
1748_2018091609,C
2057_2018091609,C
2102_2018091609,I
2124_2018091609,IN
2224_2018091609,C
2304_2018091609,C
2328_2018091609,C
2382_2018091609,C
2406_2018091609,C
2462_2018091609,C
2551_2018091609,C
2575_2018091609,I
2615_2018091609,I
2667_2018091609,C
2693_2018091609,S
2753_2018091609,C
2882_2018091609,I
2904_2018091609,C
3007_2018091609,I
3057_2018091609,C
3123_2018091609,I
3145_2018091609,I
3167_2018091609,C
3191_2018091609,IN
3259_2018091609,C
3351_2018091609,C
3414_2018091609,C
3459_2018091609,I
3498_2018091609,C
3522_2018091609,C
3546_2018091609,C
3570_2018091609,C
3594_2018091609,C
60_2018091610,C
179_2018091610,C
347_2018091610,C
371_2018091610,I
414_2018091610,S
433_2018091610,S
516_2018091610,C
540_2018091610,I
566_2018091610,C
636_2018091610,C
660_2018091610,C
773_2018091610,C
797_2018091610,I
823_2018091610,C
872_2018091610,C
961_2018091610,C
1017_2018091610,I
1071_2018091610,C
1105_2018091610,C
1158_2018091610,C
1256_2018091610,C
1280_2018091610,I
1342_2018091610,C
1391_2018091610,C
1465_2018091610,C
1514_2018091610,S
1543_2018091610,I
1591_2018091610,S
1690_2018091610,C
1718_2018091610,C
1750_2018091610,C
1886_2018091610,I
1908_2018091610,S
1927_2018091610,I
1996_2018091610,I
2018_2018091610,I
2040_2018091610,C
2085_2018091610,C
2124_2018091610,C
2157_2018091610,C
2185_2018091610,C
2230_2018091610,I
2422_2018091610,C
2510_2018091610,I
2590_2018091610,C
2655_2018091610,C
2745_2018091610,C
2769_2018091610,I
2795_2018091610,C
2819_2018091610,C
2875_2018091610,I
2897_2018091610,I
2959_2018091610,C
2983_2018091610,C
3007_2018091610,C
3071_2018091610,I
3114_2018091610,I
3155_2018091610,C
3292_2018091610,I
3340_2018091610,I
3387_2018091610,C
3512_2018091610,I
3585_2018091610,C
3613_2018091610,I
3683_2018091610,C
3741_2018091610,C
3824_2018091610,S
3843_2018091610,C
3919_2018091610,C
3952_2018091610,C
3980_2018091610,C
4019_2018091610,I
4045_2018091610,I
4078_2018091610,C
4102_2018091610,I
4128_2018091610,C
4156_2018091610,I
4178_2018091610,C
4207_2018091610,S
4247_2018091610,I
4269_2018091610,C
4332_2018091610,C
4453_2018091610,IN
4566_2018091610,S
4615_2018091610,C
4646_2018091610,I
4668_2018091610,C
4697_2018091610,C
4725_2018091610,I
4763_2018091610,I
4819_2018091610,I
72_2018091611,C
96_2018091611,C
164_2018091611,C
209_2018091611,C
256_2018091611,C
356_2018091611,I
401_2018091611,S
488_2018091611,I
528_2018091611,I
571_2018091611,C
642_2018091611,C
744_2018091611,I
773_2018091611,C
822_2018091611,C
846_2018091611,C
874_2018091611,C
953_2018091611,C
998_2018091611,C
1022_2018091611,S
1093_2018091611,I
1157_2018091611,C
1181_2018091611,IN
1207_2018091611,C
1312_2018091611,C
1336_2018091611,S
1374_2018091611,C
1398_2018091611,C
1422_2018091611,C
1484_2018091611,I
1555_2018091611,C
1579_2018091611,C
1603_2018091611,C
1742_2018091611,I
1814_2018091611,C
1880_2018091611,C
2042_2018091611,C
2081_2018091611,I
2151_2018091611,C
2204_2018091611,C
2245_2018091611,C
2288_2018091611,C
2445_2018091611,C
2462_2018091611,I
2542_2018091611,C
2566_2018091611,C
2590_2018091611,I
2612_2018091611,C
2636_2018091611,C
2698_2018091611,I
2788_2018091611,I
2810_2018091611,C
2876_2018091611,C
2943_2018091611,C
3005_2018091611,I
3029_2018091611,C
3053_2018091611,I
3141_2018091611,C
3221_2018091611,C
3287_2018091611,I
3431_2018091611,C
3501_2018091611,C
3541_2018091611,C
3723_2018091611,C
3815_2018091611,I
3837_2018091611,C
3861_2018091611,I
3883_2018091611,C
3950_2018091611,C
3979_2018091611,I
4001_2018091611,C
4075_2018091611,C
64_2018091612,C
130_2018091612,C
154_2018091612,I
197_2018091612,I
260_2018091612,I
282_2018091612,C
306_2018091612,C
343_2018091612,C
388_2018091612,I
413_2018091612,C
446_2018091612,C
497_2018091612,C
593_2018091612,C
617_2018091612,I
683_2018091612,C
712_2018091612,C
736_2018091612,C
760_2018091612,C
836_2018091612,I
858_2018091612,C
903_2018091612,I
1109_2018091612,C
1157_2018091612,C
1181_2018091612,C
1271_2018091612,C
1295_2018091612,C
1340_2018091612,C
1385_2018091612,C
1435_2018091612,C
1481_2018091612,I
1503_2018091612,C
1527_2018091612,I
1583_2018091612,C
1645_2018091612,I
1667_2018091612,C
1691_2018091612,I
1713_2018091612,C
1737_2018091612,I
1759_2018091612,C
1788_2018091612,I
1810_2018091612,C
1877_2018091612,I
1916_2018091612,C
2041_2018091612,C
2065_2018091612,C
2089_2018091612,I
2111_2018091612,C
2135_2018091612,C
2215_2018091612,I
2246_2018091612,C
2283_2018091612,C
2307_2018091612,I
2383_2018091612,I
2395_2018091612,I
2471_2018091612,I
2496_2018091612,C
2552_2018091612,C
2608_2018091612,C
2662_2018091612,C
2749_2018091612,C
2855_2018091612,I
2877_2018091612,I
2922_2018091612,C
2946_2018091612,C
2987_2018091612,I
3016_2018091612,C
3127_2018091612,IN
3153_2018091612,I
3207_2018091612,S
3236_2018091612,C
3287_2018091612,C
3412_2018091612,C
3436_2018091612,C
3514_2018091612,C
3644_2018091612,C
3668_2018091612,S
3687_2018091612,C
3711_2018091612,I
3733_2018091612,C
3826_2018091612,C
4007_2018091612,I
4051_2018091612,C
51_2018091613,C
96_2018091613,C
152_2018091613,C
176_2018091613,I
202_2018091613,C
252_2018091613,C
276_2018091613,C
319_2018091613,C
427_2018091613,C
451_2018091613,I
507_2018091613,C
552_2018091613,C
587_2018091613,C
628_2018091613,C
721_2018091613,I
749_2018091613,I
887_2018091613,S
960_2018091613,I
1013_2018091613,I
1060_2018091613,C
1084_2018091613,C
1108_2018091613,C
1175_2018091613,S
1194_2018091613,C
1218_2018091613,C
1263_2018091613,S
1293_2018091613,C
1317_2018091613,I
1408_2018091613,C
1474_2018091613,I
1507_2018091613,I
1529_2018091613,I
1551_2018091613,C
1600_2018091613,C
1662_2018091613,I
1684_2018091613,C
1729_2018091613,S
1765_2018091613,C
1789_2018091613,I
1915_2018091613,C
1939_2018091613,I
1961_2018091613,S
2015_2018091613,C
2065_2018091613,I
2087_2018091613,C
2206_2018091613,I
2228_2018091613,C
2281_2018091613,C
2305_2018091613,C
2395_2018091613,I
2472_2018091613,C
2584_2018091613,C
2692_2018091613,S
2751_2018091613,C
2796_2018091613,C
2824_2018091613,C
2869_2018091613,C
2893_2018091613,C
3001_2018091613,I
3101_2018091613,C
3125_2018091613,C
3178_2018091613,I
3200_2018091613,C
3224_2018091613,C
3248_2018091613,C
3293_2018091613,C
3334_2018091613,I
3379_2018091613,C
3423_2018091613,C
3480_2018091613,C
3509_2018091613,C
3533_2018091613,C
3574_2018091613,I
3620_2018091613,C
3649_2018091613,C
3690_2018091613,I
117_2018091700,I
139_2018091700,C
163_2018091700,C
208_2018091700,S
331_2018091700,I
353_2018091700,C
381_2018091700,C
426_2018091700,C
471_2018091700,C
482_2018091700,C
517_2018091700,I
550_2018091700,C
646_2018091700,C
691_2018091700,I
713_2018091700,I
777_2018091700,I
799_2018091700,C
1043_2018091700,S
1072_2018091700,C
1147_2018091700,IN
1194_2018091700,I
1216_2018091700,I
1319_2018091700,C
1343_2018091700,I
1365_2018091700,C
1389_2018091700,IN
1415_2018091700,S
1478_2018091700,S
1567_2018091700,C
1617_2018091700,C
1663_2018091700,C
1708_2018091700,C
1810_2018091700,I
1832_2018091700,I
1888_2018091700,C
1912_2018091700,S
1959_2018091700,C
2028_2018091700,I
2050_2018091700,C
2074_2018091700,I
2162_2018091700,C
2242_2018091700,C
2267_2018091700,S
2333_2018091700,C
2357_2018091700,I
2379_2018091700,I
2443_2018091700,C
2467_2018091700,C
2496_2018091700,C
2541_2018091700,S
2560_2018091700,I
2582_2018091700,C
2646_2018091700,I
2668_2018091700,I
2718_2018091700,C
2778_2018091700,C
2854_2018091700,C
2941_2018091700,C
3024_2018091700,C
3132_2018091700,C
3156_2018091700,C
3213_2018091700,C
3281_2018091700,I
3335_2018091700,C
3423_2018091700,I
3468_2018091700,C
3637_2018091700,IN
3690_2018091700,C
3777_2018091700,S
3848_2018091700,C
3912_2018091700,C
3936_2018091700,C
3960_2018091700,C
4004_2018091700,C
4037_2018091700,C
4082_2018091700,I
4104_2018091700,C
4128_2018091700,C
4152_2018091700,I
4174_2018091700,C
51_2018092000,I
94_2018092000,I
156_2018092000,C
180_2018092000,I
227_2018092000,I
249_2018092000,I
295_2018092000,I
342_2018092000,I
478_2018092000,S
518_2018092000,C
582_2018092000,C
606_2018092000,I
660_2018092000,S
819_2018092000,I
884_2018092000,C
1042_2018092000,S
1094_2018092000,I
1248_2018092000,C
1386_2018092000,C
1410_2018092000,I
1432_2018092000,I
1539_2018092000,C
1563_2018092000,C
1652_2018092000,I
1674_2018092000,S
1880_2018092000,C
1904_2018092000,C
1932_2018092000,S
1991_2018092000,C
2015_2018092000,I
2093_2018092000,C
2117_2018092000,I
2222_2018092000,C
2267_2018092000,C
2315_2018092000,I
2337_2018092000,I
2437_2018092000,C
2482_2018092000,C
2506_2018092000,C
2562_2018092000,I
2584_2018092000,C
2693_2018092000,C
2754_2018092000,I
2776_2018092000,I
2850_2018092000,C
2899_2018092000,I
2921_2018092000,I
2968_2018092000,C
3019_2018092000,C
3075_2018092000,C
3103_2018092000,C
3294_2018092000,I
3316_2018092000,C
3394_2018092000,C
3478_2018092000,C
3542_2018092000,I
3585_2018092000,C
3630_2018092000,C
3670_2018092000,C
3694_2018092000,I
3737_2018092000,C
3794_2018092000,C
3860_2018092000,C
3947_2018092000,I
3986_2018092000,C
4033_2018092000,I
4055_2018092000,C
4079_2018092000,IN
4238_2018092000,C
4262_2018092000,S
4318_2018092000,IN
69_2018092300,C
114_2018092300,C
168_2018092300,C
192_2018092300,C
268_2018092300,I
353_2018092300,C
407_2018092300,C
431_2018092300,I
453_2018092300,C
528_2018092300,C
552_2018092300,C
618_2018092300,C
663_2018092300,C
709_2018092300,I
740_2018092300,I
762_2018092300,C
786_2018092300,C
863_2018092300,C
887_2018092300,C
911_2018092300,C
935_2018092300,I
1000_2018092300,I
1039_2018092300,C
1084_2018092300,C
1108_2018092300,S
1152_2018092300,C
1176_2018092300,C
1221_2018092300,I
1243_2018092300,C
1284_2018092300,C
1346_2018092300,C
1370_2018092300,I
1413_2018092300,I
1460_2018092300,C
1505_2018092300,C
1561_2018092300,C
1662_2018092300,C
1691_2018092300,C
1783_2018092300,C
1846_2018092300,C
1887_2018092300,I
1909_2018092300,I
1954_2018092300,I
2053_2018092300,I
2094_2018092300,C
2118_2018092300,C
2246_2018092300,S
2296_2018092300,C
2341_2018092300,I
2395_2018092300,C
2505_2018092300,I
2559_2018092300,C
2583_2018092300,S
2705_2018092300,I
2727_2018092300,I
2797_2018092300,C
2821_2018092300,C
2868_2018092300,C
2968_2018092300,C
3028_2018092300,C
3078_2018092300,C
3107_2018092300,C
3157_2018092300,C
3181_2018092300,C
3205_2018092300,C
3272_2018092300,I
3305_2018092300,C
3385_2018092300,C
3546_2018092300,C
3658_2018092300,C
3693_2018092300,C
3738_2018092300,S
3797_2018092300,C
3879_2018092300,C
3903_2018092300,C
3985_2018092300,C
4009_2018092300,C
4173_2018092300,C
4197_2018092300,C
4302_2018092300,I
4403_2018092300,C
4451_2018092300,C
4480_2018092300,C
4535_2018092300,I
4557_2018092300,C
4581_2018092300,C
4644_2018092300,C
4689_2018092300,I
4728_2018092300,C
4752_2018092300,C
4776_2018092300,C
79_2018092301,S
98_2018092301,I
239_2018092301,C
296_2018092301,C
453_2018092301,C
477_2018092301,I
520_2018092301,C
565_2018092301,S
682_2018092301,C
727_2018092301,C
751_2018092301,I
785_2018092301,I
807_2018092301,C
925_2018092301,C
949_2018092301,S
1008_2018092301,C
1054_2018092301,I
1097_2018092301,C
1161_2018092301,I
1183_2018092301,C
1226_2018092301,C
1271_2018092301,C
1295_2018092301,C
1353_2018092301,C
1377_2018092301,I
1399_2018092301,C
1423_2018092301,C
1507_2018092301,C
1531_2018092301,I
1553_2018092301,C
1602_2018092301,C
1626_2018092301,I
1692_2018092301,C
1804_2018092301,C
1828_2018092301,S
1885_2018092301,I
1932_2018092301,C
1973_2018092301,C
1997_2018092301,I
